id,time,city,job,number_employees,major,level
10056,1716584502000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,fresher
10057,1698099453000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,junior
10058,1721485048000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,intern
10059,1711501668000,Hà Nội,Python Developer,3,Công nghệ thông tin,fresher
10060,1679812380000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,intern
10061,1673904240000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,junior
10062,1701346448000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,middle
10063,1700618372000,Hà Nội,Python Developer,3,Công nghệ thông tin,senior
10064,1726154781000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,senior
10065,1688699115000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,fresher
10066,1707833907000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,middle
10067,1700094833000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,fresher
10068,1732787960000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,fresher
10069,1675861120000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,senior
10070,1694720863000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,middle
10071,1734498591000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,fresher
10072,1676580458000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,intern
10073,1703950595000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,intern
10074,1709816801000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,intern
10075,1684548752000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,senior
10076,1734468820000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,middle
10077,1690394935000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,middle
10078,1682637931000,Hà Nội,Data Scientist,2,Công nghệ thông tin,senior
10079,1696237295000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,intern
10080,1727257766000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,senior
10081,1712763703000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,junior
10082,1693798306000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,intern
10083,1727293409000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,senior
10084,1716235246000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,middle
10085,1708522177000,Hà Nội,Data Scientist,3,Công nghệ thông tin,senior
10086,1716934853000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,senior
10087,1673250918000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,fresher
10088,1687229166000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,junior
10089,1707844054000,Hà Nội,ReactJs,2,Công nghệ thông tin,junior
10090,1674752869000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,middle
10091,1715556883000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,fresher
10092,1681786953000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,senior
10093,1732617985000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,junior
10094,1676439302000,Hà Nội,Data Scientist,1,Công nghệ thông tin,intern
10095,1714053155000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,junior
10096,1690654089000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,junior
10097,1702838383000,Hà Nội,Backend Developer,2,Công nghệ thông tin,senior
10098,1692286558000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,senior
10099,1706220193000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,senior
10100,1734466314000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,middle
10101,1696817958000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,junior
10102,1684131629000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,fresher
10103,1691701983000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,fresher
10104,1692987208000,Hà Nội,Data Scientist,1,Công nghệ thông tin,middle
10105,1703219954000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,fresher
10106,1708307838000,Hà Nội,Python Developer,1,Công nghệ thông tin,junior
10107,1711647130000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,middle
10108,1733576818000,Hà Nội,Python Developer,2,Công nghệ thông tin,fresher
10109,1695699686000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,junior
10110,1685971209000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,fresher
10111,1672929348000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,fresher
10112,1713969192000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,fresher
10113,1698232918000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,middle
10114,1714132083000,Hà Nội,ReactJs,1,Công nghệ thông tin,middle
10115,1712826126000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,intern
10116,1709432919000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,middle
10117,1724761853000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,senior
10118,1715499186000,Hà Nội,Data Scientist,2,Công nghệ thông tin,senior
10119,1727169669000,Hà Nội,Backend Developer,3,Công nghệ thông tin,intern
10120,1732982665000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,fresher
10121,1721902311000,Hà Nội,Python Developer,3,Công nghệ thông tin,intern
10122,1727421835000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,intern
10123,1723507796000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,intern
10124,1710847245000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,fresher
10125,1724837797000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,fresher
10126,1697292964000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,junior
10127,1731907945000,Hà Nội,Data Scientist,3,Công nghệ thông tin,intern
10128,1732631971000,Hà Nội,Java Developer,3,Công nghệ thông tin,junior
10129,1705981923000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,senior
10130,1708159372000,Hà Nội,Data Scientist,2,Công nghệ thông tin,senior
10131,1727346502000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,middle
10132,1709752063000,Hà Nội,ReactJs,2,Công nghệ thông tin,junior
10133,1700811370000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,middle
10134,1688763504000,Hà Nội,Data Scientist,1,Công nghệ thông tin,fresher
10135,1733945200000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,senior
10136,1717779500000,Hà Nội,Python Developer,2,Công nghệ thông tin,junior
10137,1707537849000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,intern
10138,1720095564000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,intern
10139,1694240903000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,senior
10140,1682756146000,Hà Nội,Python Developer,2,Công nghệ thông tin,middle
10141,1685200131000,Hà Nội,Backend Developer,3,Công nghệ thông tin,fresher
10142,1716620261000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,junior
10143,1735290019000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,junior
10144,1698345118000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,junior
10145,1703819472000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,intern
10146,1729725272000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,middle
10147,1677227403000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,junior
10148,1719671737000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,senior
10149,1694764772000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,fresher
10150,1677161096000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,intern
10151,1713949381000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,middle
10152,1673959187000,Hà Nội,Backend Developer,2,Công nghệ thông tin,middle
10153,1714711383000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,middle
10154,1696712380000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,senior
10155,1730044443000,Hà Nội,NodeJs,1,Công nghệ thông tin,middle
10156,1685547507000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,middle
10157,1733925660000,Hà Nội,ReactJs,1,Công nghệ thông tin,junior
10158,1681975947000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,senior
10159,1714048580000,Hà Nội,Backend Developer,1,Công nghệ thông tin,fresher
10160,1690627534000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,intern
10161,1685671952000,Hà Nội,Data Scientist,3,Công nghệ thông tin,junior
10162,1700966150000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,senior
10163,1701670178000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,junior
10164,1682456464000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,senior
10165,1690601173000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,senior
10166,1729135385000,Hà Nội,Backend Developer,2,Công nghệ thông tin,junior
10167,1692715166000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,senior
10168,1715395363000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,intern
10169,1733928537000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,intern
10170,1735278922000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,fresher
10171,1733888115000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,junior
10172,1673506748000,Hà Nội,ReactJs,2,Công nghệ thông tin,intern
10173,1734000792000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,fresher
10174,1735214287000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,senior
10175,1727587650000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,junior
10176,1713784916000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,fresher
10177,1730107234000,Hà Nội,Java Developer,3,Công nghệ thông tin,intern
10178,1714156496000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,fresher
10179,1711073942000,Hà Nội,ReactJs,1,Công nghệ thông tin,senior
10180,1688212223000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,senior
10181,1690128036000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,senior
10182,1723522509000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,intern
10183,1730764086000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,junior
10184,1699348125000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,intern
10185,1703395834000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,intern
10186,1734480285000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,senior
10187,1709065232000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,senior
10188,1705753136000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,intern
10189,1689187859000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,senior
10190,1683437175000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,senior
10191,1713940993000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,intern
10192,1734791710000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,middle
10193,1698837063000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,fresher
10194,1705736301000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,intern
10195,1727550733000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,middle
10196,1682558046000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,intern
10197,1729018183000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,senior
10198,1727879706000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,fresher
10199,1678747959000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,middle
10200,1727882347000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,fresher
10201,1682957128000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,fresher
10202,1701060600000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,senior
10203,1677296839000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,intern
10204,1698109320000,Hà Nội,NodeJs,2,Công nghệ thông tin,intern
10205,1733456422000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,junior
10206,1689858086000,Hà Nội,Python Developer,2,Công nghệ thông tin,intern
10207,1692217797000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,senior
10208,1719885644000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,middle
10209,1731968764000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,fresher
10210,1674693979000,Hà Nội,Java Developer,1,Công nghệ thông tin,junior
10211,1722466769000,Hà Nội,NodeJs,1,Công nghệ thông tin,junior
10212,1693281170000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,senior
10213,1716981276000,Hà Nội,Backend Developer,3,Công nghệ thông tin,intern
10214,1675464520000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,junior
10215,1683956723000,Hà Nội,Data Scientist,1,Công nghệ thông tin,intern
10216,1674954348000,Hà Nội,Python Developer,1,Công nghệ thông tin,junior
10217,1693480237000,Hà Nội,ReactJs,1,Công nghệ thông tin,junior
10218,1732298293000,Hà Nội,Java Developer,2,Công nghệ thông tin,fresher
10219,1684140828000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,junior
10220,1719528877000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,middle
10221,1686382967000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,junior
10222,1683228134000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,intern
10223,1700552782000,Hà Nội,Java Developer,2,Công nghệ thông tin,intern
10224,1735526455000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,junior
10225,1734346297000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,middle
10226,1687785638000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,middle
10227,1703771127000,Hà Nội,Python Developer,2,Công nghệ thông tin,intern
10228,1711603491000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,middle
10229,1703037832000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,senior
10230,1733912132000,Hà Nội,Python Developer,3,Công nghệ thông tin,intern
10231,1695803641000,Hà Nội,Backend Developer,1,Công nghệ thông tin,junior
10232,1718426675000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,senior
10233,1701932676000,Hà Nội,Java Developer,1,Công nghệ thông tin,middle
10234,1702674467000,Hà Nội,Python Developer,3,Công nghệ thông tin,senior
10235,1717912236000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,fresher
10236,1708567075000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,middle
10237,1695627009000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,middle
10238,1718576980000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,middle
10239,1733754578000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,junior
10240,1715609813000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,intern
10241,1691893585000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,middle
10242,1717278198000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,junior
10243,1681312122000,Hà Nội,NodeJs,2,Công nghệ thông tin,middle
10244,1724636100000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,intern
10245,1681525054000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,fresher
10246,1682242206000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,junior
10247,1722730811000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,junior
10248,1728063006000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,middle
10249,1722387782000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,intern
10250,1728508838000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,junior
10251,1720552878000,Hà Nội,Python Developer,2,Công nghệ thông tin,intern
10252,1730808165000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,junior
10253,1680578124000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,intern
10254,1704697122000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,junior
10255,1719375650000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,middle
10256,1696429468000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,senior
10257,1725066410000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,middle
10258,1700819389000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,intern
10259,1675885783000,Hà Nội,Data Scientist,3,Công nghệ thông tin,senior
10260,1710248769000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,fresher
10261,1703687232000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,fresher
10262,1709987083000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,middle
10263,1683167070000,Hà Nội,ReactJs,3,Công nghệ thông tin,senior
10264,1731705627000,Hà Nội,Python Developer,2,Công nghệ thông tin,fresher
10265,1720570024000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,senior
10266,1698335456000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,senior
10267,1712612442000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,junior
10268,1717381297000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,intern
10269,1679259477000,Hà Nội,Data Scientist,3,Công nghệ thông tin,junior
10270,1702218198000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,junior
10271,1681266034000,Hà Nội,NodeJs,2,Công nghệ thông tin,middle
10272,1701726526000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,senior
10273,1681605893000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,senior
10274,1690270244000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,fresher
10275,1699030646000,Hà Nội,Python Developer,3,Công nghệ thông tin,senior
10276,1691980498000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,senior
10277,1731976750000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,junior
10278,1688880466000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,senior
10279,1693954953000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,senior
10280,1697848743000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,junior
10281,1709925808000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,junior
